Sales_ID,name,year,selling_price,km_driven,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,sold,Region
6187,Nissan Terrano XL 110 PS,2014,540000,150000,Maine,Saco,Diesel,Individual,Manual,First Owner,19,1461,108.5,5,N,East
6215,Volkswagen Jetta 1.6 Trendline,2010,225000,80000,Maine,West Scarborough,Petrol,Individual,Manual,Second Owner,14,1595,102,5,N,East
6274,Hyundai i20 Asta 1.2,2018,700000,28451,Maine,Sanford,Petrol,Dealer,Manual,First Owner,18,1197,81.83,5,N,East
6277,Hyundai EON Era,2014,225000,35000,Maine,West Scarborough,Petrol,Individual,Manual,First Owner,21,814,55.2,5,N,East
6326,Ford Fiesta 1.4 SXi TDCi ABS,2010,229999,170000,Maine,Bangor,Diesel,Individual,Manual,Second Owner,17,1399,68,5,N,East
6562,Maruti Baleno Alpha 1.3,2018,740000,38817,Maine,Gorham,Diesel,Dealer,Manual,First Owner,27.3,1248,74,5,N,East
6668,Chevrolet Beat Diesel LT,2012,180000,120000,Maine,Waterville,Diesel,Individual,Manual,First Owner,25.4,936,57.6,5,N,East
6684,Tata Nexon 1.2 Revotron XZ Plus,2020,919999,20000,Maine,Sanford,Petrol,Individual,Manual,First Owner,17,1198,108.5,5,N,East
6686,Ford Figo Diesel LXI,2012,140000,70000,Maine,Westbrook,Diesel,Individual,Manual,Fourth & Above Owner,20,1399,68,5,N,East
6727,Maruti 800 AC,2006,50000,40000,Maine,Auburn,Petrol,Individual,Manual,Third Owner,16,796,37,4,N,East
6729,Hyundai Elite i20 Sportz Plus Diesel,2018,750000,40000,Maine,Bangor,Diesel,Individual,Manual,First Owner,22.5,1396,88.76,5,N,East
6734,Tata Indica V2 eLX,2014,200000,55896,Maine,Brunswick,Diesel,Individual,Manual,Second Owner,25,1396,69,5,N,East
6840,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2019,950000,20000,Maine,Sanford,Diesel,Individual,Manual,First Owner,23,1498,98.96,5,N,East
6844,Tata Safari Storme LX,2014,540000,77500,Maine,Waterville,Diesel,Individual,Manual,Second Owner,14,2179,138.1,7,N,East
7020,Maruti Wagon R VXI BS IV,2014,330000,22000,Maine,Auburn,Petrol,Individual,Manual,First Owner,20.5,998,67.04,5,N,East
7183,Datsun GO Plus A Option Petrol,2018,530000,65000,Maine,Gorham,Petrol,Individual,Manual,First Owner,19,1198,67.05,7,N,East
7361,Maruti Swift VDI Optional,2017,693000,58559,Maine,Sanford,Diesel,Dealer,Manual,First Owner,25,1248,74,5,N,East
7402,Skoda Octavia L and K 1.9 TDI (MT),2007,250000,100000,Maine,South Portland,Diesel,Individual,Manual,Second Owner,16,1896,122.4,5,N,East
7405,Mitsubishi Pajero Sport Anniversary Edition,2015,1250000,160000,Maine,Lewiston,Diesel,Individual,Manual,Second Owner,13,2477,178,7,N,East
7506,Mahindra KUV 100 D75 K8,2018,700000,30000,Maine,Lewiston,Diesel,Individual,Manual,First Owner,25.3,1198,77,6,N,East
7617,Tata Nano Lx BSIV,2012,70000,50000,Maine,Lewiston,Petrol,Individual,Manual,Second Owner,25,624,37.48,4,N,East
7624,Maruti Swift Vdi BSIII,2008,260000,120000,Maine,Westbrook,Diesel,Individual,Manual,Second Owner,17,1248,75,5,N,East
7625,Tata Nano Cx,2011,70000,80000,Maine,Brunswick,Petrol,Individual,Manual,First Owner,26,624,35,4,N,East
7627,Hyundai Verna 1.6 CRDi SX,2016,803999,60000,Maine,Biddeford,Diesel,Individual,Manual,First Owner,23,1582,126.2,5,N,East
7632,Chevrolet Tavera B2 8 Seats BSIII,2011,650000,250000,Maine,South Portland,Diesel,Individual,Manual,Second Owner,14,2499,80,7,N,East
7634,Chevrolet Tavera Neo LT-L - 9 seats BSII,2010,285000,265000,Maine,Portland,Diesel,Individual,Manual,Fourth & Above Owner,14,2499,80,9,N,East
7935,Mahindra TUV 300 T6 Plus,2015,600000,80000,Maine,Brunswick,Diesel,Individual,Manual,First Owner,18.4,1493,100,7,N,East
7937,Hyundai Xcent 1.2 CRDi S,2018,620000,70000,Maine,Bangor,Diesel,Individual,Manual,First Owner,25,1186,73.97,5,N,East
8031,Tata Sumo Gold EX,2014,275000,300000,Maine,Biddeford,Diesel,Individual,Manual,First Owner,15,2956,83.83,7,N,East
8035,Renault Duster 110PS Diesel RxZ,2015,600000,160000,Maine,Auburn,Diesel,Individual,Manual,First Owner,19,1461,108.45,5,N,East
8128,Tata Indigo CR4,2013,290000,25000,Maine,Augusta,Diesel,Individual,Manual,First Owner,23.5,1396,70,5,N,East
1159,Renault KWID RXT Optional,2016,310000,11500,Vermont,Rutland,Petrol,Individual,Manual,First Owner,25.1,799,53.3,5,Y,East
1476,Maruti Vitara Brezza VDi Option,2017,775000,80000,Vermont,South Burlington,Diesel,Individual,Manual,First Owner,24,1248,88.5,5,Y,East
1593,Mahindra Bolero 2011-2019 SLX,2012,420000,50000,Vermont,Burlington,Diesel,Individual,Manual,First Owner,15.9,2523,62.1,7,Y,East
1598,Tata Nexon 1.5 Revotorq XM,2018,700000,35000,Vermont,South Burlington,Diesel,Individual,Manual,First Owner,21,1497,108.5,5,Y,East
2256,Renault KWID RXT,2016,310000,27500,Vermont,Essex Junction,Petrol,Individual,Manual,First Owner,25.1,799,53.3,5,N,East
2532,Toyota Etios Diesel TRD Sportivo,2012,278000,120000,Vermont,Burlington,Diesel,Individual,Manual,Second Owner,23.5,1364,67.1,5,N,East
2541,Chevrolet Beat LT,2016,210000,50000,Vermont,Rutland,Petrol,Individual,Manual,First Owner,18,1199,76.8,5,N,East
2807,Maruti Alto LX,2011,114999,10000,Vermont,Burlington,Petrol,Individual,Manual,First Owner,19,796,46.3,5,N,East
2815,Mahindra Bolero Power Plus SLE,2017,620000,40000,Vermont,Colchester,Diesel,Individual,Manual,First Owner,16,1493,70,7,N,East
2963,Skoda Fabia 1.2 TDI Ambition Plus,2012,220000,70000,Vermont,Colchester,Diesel,Individual,Manual,Third Owner,20.8,1199,75,5,N,East
2966,Ford Fiesta 1.6 ZXi ABS,2010,250000,47000,Vermont,Bennington,Petrol,Individual,Manual,First Owner,15,1596,101,5,N,East
3134,Maruti Swift Dzire VXI,2014,400000,120000,Vermont,South Burlington,Petrol,Individual,Manual,First Owner,19,1197,85.8,5,N,East
3249,Mercedes-Benz GL-Class 350 CDI Luxury,2016,4090000,70000,Vermont,Bennington,Diesel,Dealer,Automatic,First Owner,12,2987,224,7,N,East
3303,Hyundai i10 Era,2008,130000,30000,Vermont,Essex Junction,Petrol,Individual,Manual,Second Owner,19.8,1086,68.05,5,N,East
3316,Toyota Corolla AE,2003,145000,70000,Vermont,South Burlington,Petrol,Individual,Manual,Second Owner,13,1794,125,5,N,East
3409,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2711000,9000,Vermont,Rutland,Diesel,Dealer,Automatic,First Owner,13,1999,177,5,N,East
3613,Maruti Alto K10 VXI,2016,320000,50000,Vermont,Burlington,Petrol,Individual,Manual,First Owner,23.9,998,67.05,5,N,East
3669,Tata Safari Storme EX,2013,550000,133000,Vermont,Colchester,Diesel,Individual,Manual,First Owner,14,2179,138.1,7,N,East
3777,Ford Figo Aspire 1.2 Ti-VCT Trend,2018,550000,14200,Vermont,Essex Junction,Petrol,Individual,Manual,First Owner,18.1,1196,86.8,5,N,East
4120,Honda Jazz V CVT,2018,860000,40000,Vermont,Burlington,Petrol,Individual,Automatic,First Owner,18,1199,88.7,5,N,East
4522,Maruti Swift Dzire VDI,2013,480000,80000,Vermont,Burlington,Diesel,Individual,Manual,First Owner,23,1248,74,5,N,East
4754,BMW 6 Series GT 630d Luxury Line,2018,5500000,22000,Vermont,Essex Junction,Diesel,Individual,Automatic,First Owner,17,2993,261.4,4,N,East
4814,Maruti 800 Std,2004,40000,120000,Vermont,Essex Junction,Petrol,Individual,Manual,First Owner,16,796,37,4,N,East
5048,Maruti Zen Estilo 1.1 VXI BSIII,2007,150000,70000,Vermont,South Burlington,Petrol,Individual,Manual,Third Owner,18,1061,64,5,N,East
5161,Hyundai EON Era Plus,2017,310000,15000,Vermont,Burlington,Petrol,Individual,Manual,Second Owner,21,814,55.2,5,N,East
5292,Tata Tiago 1.2 Revotron XZ WO Alloy,2017,450000,30000,Vermont,Essex Junction,Petrol,Individual,Manual,First Owner,23.8,1199,84,5,N,East
5682,Maruti Zen LXI,2000,50000,180000,Vermont,Rutland,Petrol,Individual,Manual,Fourth & Above Owner,17,993,60,5,N,East
5683,Hyundai Grand i10 Asta,2016,550000,70000,Vermont,Rutland,Petrol,Individual,Manual,First Owner,18,1197,82,5,N,East
5889,Mahindra Scorpio SLE BSIV,2010,300000,166000,Vermont,Rutland,Diesel,Individual,Manual,Third Owner,12,2179,120,8,N,East
5893,Maruti Ritz LXI,2010,180000,53000,Vermont,Colchester,Petrol,Individual,Manual,Second Owner,21,1197,85.8,5,N,East
6013,Volkswagen Polo GT TSI,2013,453000,54327,Vermont,Bennington,Petrol,Dealer,Automatic,Second Owner,17,1197,103.6,5,N,East
6081,Maruti Swift Dzire VDI,2018,700000,50000,Vermont,South Burlington,Diesel,Individual,Manual,First Owner,28,1248,74.02,5,N,East
6217,Tata Manza Aura (ABS) Quadrajet BS IV,2010,210000,120000,Vermont,Bennington,Diesel,Individual,Manual,First Owner,21.1,1248,88.8,5,N,East
6276,Maruti Swift Dzire VDI Optional,2018,751000,44885,Vermont,Bennington,Diesel,Dealer,Manual,First Owner,26.5,1248,74,5,N,East
6669,Tata Indica Vista TDI LS,2011,150000,120000,Vermont,Bennington,Diesel,Individual,Manual,First Owner,19,1405,70,5,N,East
6688,Maruti 800 EX 5 Speed,2006,65000,120000,Vermont,Essex Junction,Petrol,Individual,Manual,Second Owner,16,796,37,4,N,East
6730,Maruti Swift VDI,2012,425000,56000,Vermont,Colchester,Diesel,Individual,Manual,Second Owner,22,1248,74,5,N,East
6735,Honda Amaze SX i-DTEC,2016,550000,35000,Vermont,Bennington,Diesel,Individual,Manual,First Owner,25,1498,98.6,5,N,East
6843,Mahindra Bolero Power Plus Plus AC BSIV PS,2017,650000,110000,Vermont,Rutland,Diesel,Individual,Manual,First Owner,15.9,2523,63,9,N,East
7023,Mahindra XUV500 W4,2016,1025000,22522,Vermont,Bennington,Diesel,Dealer,Manual,First Owner,16,2179,140,7,N,East
7181,Honda Amaze S i-Dtech,2015,440000,50000,Vermont,South Burlington,Diesel,Individual,Manual,First Owner,25,1498,98.6,5,N,East
7185,Volkswagen Polo Diesel Comfortline 1.2L,2013,280000,80000,Vermont,Colchester,Diesel,Individual,Manual,Second Owner,22,1199,73.9,5,N,East
7630,Ford Fiesta 1.4 Duratorq ZXI,2007,210000,110000,Vermont,Essex Junction,Diesel,Individual,Manual,First Owner,17,1399,68,5,N,East
7785,Mahindra Scorpio LX,2012,450000,120000,Vermont,Burlington,Diesel,Individual,Manual,Second Owner,12,2179,120,9,N,East
7787,Renault KWID RXT,2017,350000,35000,Vermont,Burlington,Petrol,Individual,Manual,Second Owner,25.1,799,53.3,5,N,East
7789,Maruti Wagon R VXI Optional,2017,400000,70000,Vermont,Colchester,Petrol,Individual,Manual,First Owner,20.5,998,67.04,5,N,East
7992,Maruti Ertiga LXI,2013,430000,90000,Vermont,Essex Junction,Petrol,Individual,Manual,First Owner,16,1373,93.7,7,N,East
8028,Hyundai i10 Magna,2012,220000,67000,Vermont,Bennington,Petrol,Individual,Manual,Second Owner,20.3,1197,78.9,5,N,East
8030,Chevrolet Beat LT,2014,240000,30000,Vermont,Burlington,Petrol,Individual,Manual,First Owner,18,1199,76.8,5,N,East
8036,Maruti Alto 800 LXI Optional,2018,310000,20000,Vermont,Bennington,Petrol,Individual,Manual,First Owner,24,796,47.3,5,N,East
1162,Maruti Alto LXI,2005,90000,40000,New Jersey,Willingboro,Petrol,Individual,Manual,Second Owner,19,796,46.3,5,Y,East
1208,Tata Zest Revotron 1.2 XT,2015,325000,50000,New Jersey,Avenel,Petrol,Individual,Manual,First Owner,17.5,1193,88.7,5,Y,East
1306,Hyundai i10 Sportz,2009,170000,100000,New Jersey,Millville,Petrol,Individual,Manual,First Owner,20.3,1197,78.9,5,Y,East
1331,Maruti Omni MPI CARGO BSIV,2017,200000,50000,New Jersey,Newark,Petrol,Individual,Manual,First Owner,16,796,34.2,5,Y,East
1349,Maruti Ertiga BSIV VXI,2017,700000,227000,New Jersey,Irvington,Petrol,Individual,Manual,First Owner,17,1373,91.1,7,Y,East
1350,Renault Duster 110PS Diesel RxZ,2012,375000,100000,New Jersey,Maple Shade,Diesel,Individual,Manual,Second Owner,19,1461,108.45,5,Y,East
1357,Hyundai i10 Magna 1.2 iTech SE,2014,275000,53000,New Jersey,Paterson,Petrol,Individual,Manual,First Owner,20.3,1197,78.9,5,Y,East
1472,Chevrolet Sail LT ABS,2014,260000,38000,New Jersey,Fords,Diesel,Individual,Manual,First Owner,22,1248,74,5,Y,East
1552,Maruti Baleno Delta,2020,630000,5000,New Jersey,Ewing,Petrol,Individual,Manual,First Owner,21,1197,81.8,5,Y,East
1592,Hyundai Xcent 1.2 VTVT S AT,2017,580000,30000,New Jersey,Glassboro,Petrol,Individual,Automatic,First Owner,17.3,1197,81.86,5,Y,East
1596,Honda City i VTEC VX,2014,650000,56000,New Jersey,Bergenfield,Petrol,Individual,Manual,First Owner,17,1497,117.3,5,Y,East
1600,Mahindra Scorpio LX BSIV,2012,450000,120000,New Jersey,Secaucus,Diesel,Individual,Manual,First Owner,12,2179,120,9,Y,East
1625,Tata Indica Vista Aqua 1.4 TDI,2011,248000,80000,New Jersey,Union,Diesel,Individual,Manual,First Owner,17,1405,71,5,Y,East
2003,Renault KWID 1.0 RXT Optional,2018,330000,30000,New Jersey,Scotch Plains,Petrol,Individual,Manual,First Owner,23,999,67,5,Y,East
2004,Maruti Eeco 7 Seater Standard BSIV,2019,395000,5000,New Jersey,Phillipsburg,Petrol,Individual,Manual,First Owner,15.3,1196,73,7,Y,East
2122,Honda City 1.5 V Inspire,2010,350000,110000,New Jersey,Bayonne,Petrol,Individual,Manual,Third Owner,17,1497,118,5,N,East
2278,Maruti Swift VDI BSIV,2007,195000,112880,New Jersey,Fair Lawn,Diesel,Dealer,Manual,First Owner,25,1248,74,5,N,East
2364,Hyundai Verna 1.4 CX,2013,550000,50000,New Jersey,East Brunswick,Diesel,Individual,Manual,First Owner,23,1396,88.7,5,N,East
2370,Ford Ecosport 1.5 DV5 MT Trend,2016,515000,68609,New Jersey,New Brunswick,Diesel,Dealer,Manual,First Owner,22,1498,89.84,5,N,East
2372,Nissan Kicks XL BSIV,2019,860000,14317,New Jersey,Palisades Park,Petrol,Dealer,Manual,First Owner,14.2,1498,104.55,5,N,East
2373,Ford Figo Diesel Titanium,2012,225000,87237,New Jersey,Lindenwold,Diesel,Dealer,Manual,Second Owner,20,1399,68.05,5,N,East
2448,Maruti Wagon R LXI Minor,2010,150000,70000,New Jersey,Cranford,Petrol,Individual,Manual,Second Owner,18,1061,67,5,N,East
2527,Toyota Etios Cross 1.4L GD,2014,550000,31000,New Jersey,South Plainfield,Diesel,Individual,Manual,First Owner,23.5,1364,67.06,5,N,East
2528,Maruti Wagon R LXI CNG,2018,459999,70000,New Jersey,Asbury Park,CNG,Individual,Manual,First Owner,26.6,998,58.16,5,N,East
2533,Fiat Grande Punto EVO 1.3 Active,2014,320000,39395,New Jersey,Westfield,Diesel,Individual,Manual,First Owner,21,1248,75,5,N,East
2587,Toyota Innova 2.5 G2,2005,245000,120000,New Jersey,Hillside,Diesel,Individual,Manual,First Owner,12,2494,102,8,N,East
2810,Renault KWID RXT Optional,2016,250000,41000,New Jersey,Englewood,Petrol,Individual,Manual,First Owner,25.1,799,53.3,5,N,East
2818,Renault Duster Adventure Edition RXZ AWD,2016,650000,80000,New Jersey,Roselle,Diesel,Individual,Manual,First Owner,19.7,1461,108.45,5,N,East
2820,Ford Figo Aspire 1.5 TDCi Titanium Opt,2017,550000,70000,New Jersey,Edison,Diesel,Individual,Manual,Second Owner,25.8,1498,99,5,N,East
2822,Tata Indigo LS,2007,130000,100000,New Jersey,Long Branch,Diesel,Individual,Manual,Third Owner,16,1405,70,5,N,East
2954,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2008,370000,120000,New Jersey,Old Bridge,Diesel,Individual,Manual,Second Owner,12,2494,102,8,N,East
2958,Hyundai Grand i10 1.2 Kappa Asta,2018,580000,25000,New Jersey,Carteret,Petrol,Individual,Manual,First Owner,18,1197,81.86,5,N,East
2968,Maruti Swift Dzire VXI,2016,459999,60000,New Jersey,Orange,Petrol,Individual,Manual,First Owner,20.8,1197,83.14,5,N,East
2971,Mahindra XUV500 W5 BSIV,2018,1200000,25000,New Jersey,Paterson,Diesel,Individual,Manual,First Owner,15,2179,152.87,7,N,East
3140,Honda Amaze S i-Dtech,2015,455000,90000,New Jersey,South Orange,Diesel,Individual,Manual,Second Owner,25,1498,98.6,5,N,East
3145,Tata Indigo CS GLS BSIII,2011,120000,70000,New Jersey,South Orange,Petrol,Individual,Manual,Second Owner,15,1193,65,5,N,East
3151,Hyundai i10 Sportz,2013,280000,35000,New Jersey,North Arlington,Petrol,Individual,Manual,Second Owner,20.3,1197,78.9,5,N,East
3260,Mahindra XUV500 W4,2014,850000,120000,New Jersey,Dumont,Diesel,Individual,Manual,First Owner,15,2179,140,7,N,East
3266,Hyundai i20 1.4 Asta Option,2017,670000,48000,New Jersey,Lyndhurst,Diesel,Individual,Manual,First Owner,22.5,1396,88.73,5,N,East
3300,Hyundai Grand i10 SportZ Edition,2015,360000,30000,New Jersey,Linden,Petrol,Individual,Manual,Second Owner,18,1197,81.86,5,N,East
3302,Mahindra KUV 100 mFALCON D75 K8,2016,350000,49600,New Jersey,Passaic,Diesel,Individual,Manual,Second Owner,25.3,1198,77,6,N,East
3305,Hyundai i20 Asta (o),2010,350000,80000,New Jersey,Roselle,Petrol,Individual,Manual,First Owner,17,1197,80,5,N,East
3308,Hyundai Grand i10 1.2 Kappa Magna BSIV,2017,525000,10000,New Jersey,Iselin,Petrol,Individual,Manual,First Owner,18,1197,81.86,5,N,East
3309,Maruti Ertiga BSIV VXI,2017,765000,40000,New Jersey,Hackensack,Petrol,Individual,Manual,First Owner,17,1373,91.1,7,N,East
3310,Maruti Swift VDI,2012,450000,97000,New Jersey,New Brunswick,Diesel,Individual,Manual,Third Owner,22,1248,74,5,N,East
3312,Nissan Micra Active XV,2014,390000,30000,New Jersey,Sayreville,Petrol,Individual,Manual,First Owner,19.6,1198,67.04,5,N,East
3313,Maruti Ertiga SHVS ZDI Plus,2017,940000,120000,New Jersey,Passaic,Diesel,Individual,Manual,First Owner,24.5,1248,88.5,7,N,East
3412,Tata Safari Storme EX,2015,503000,110000,New Jersey,Orange,Diesel,Individual,Manual,First Owner,14,2179,147.94,7,N,East
3436,Hyundai i20 Sportz 1.4 CRDi,2013,360000,210000,New Jersey,Fort Lee,Diesel,Individual,Manual,Third Owner,21,1396,88.76,5,N,East
3587,Ford Freestyle Titanium Plus Diesel,2018,700000,35278,New Jersey,Hawthorne,Diesel,Dealer,Manual,First Owner,23,1499,98.97,5,N,East
3606,Mahindra XUV500 W11 BSIV,2019,1550000,28000,New Jersey,Elmwood Park,Diesel,Individual,Manual,First Owner,15,2179,152.87,7,N,East
3607,Ford Figo Aspire 1.5 TDCi Sports Edition,2017,620000,35000,New Jersey,South Orange,Diesel,Individual,Manual,First Owner,24.2,1498,99,5,N,East
3628,Maruti Celerio VXI,2017,430000,10000,New Jersey,Hopatcong,Petrol,Individual,Manual,First Owner,23,998,67.04,5,N,East
3657,Volkswagen Vento Diesel Highline,2012,335000,100000,New Jersey,Morristown,Diesel,Individual,Manual,First Owner,20.5,1598,103.6,5,N,East
3664,Hyundai i20 2015-2017 Sportz 1.4 CRDi,2017,575000,50000,New Jersey,Dover,Diesel,Individual,Manual,First Owner,22.5,1396,88.73,5,N,East
3665,Hyundai EON Era Plus,2014,170000,70000,New Jersey,Millville,Petrol,Individual,Manual,Second Owner,21,814,55.2,5,N,East
3767,Toyota Etios Liva 1.4 GD,2012,411000,110000,New Jersey,Elizabeth,Diesel,Dealer,Manual,First Owner,23.5,1364,67.04,5,N,East
3772,Maruti Swift VDI,2013,450000,67000,New Jersey,Teaneck,Diesel,Dealer,Manual,Second Owner,28,1248,74,5,N,East
3782,Maruti Alto K10 VXI,2016,330000,30000,New Jersey,Kearny,Petrol,Individual,Manual,First Owner,23.9,998,67.05,5,N,East
3910,Maruti Swift Dzire Vdi BSIV,2011,347000,80600,New Jersey,South Vineland,Diesel,Individual,Manual,First Owner,19,1248,73.9,5,N,East
4062,Tata Indigo CR4,2012,200000,230000,New Jersey,Irvington,Diesel,Individual,Manual,First Owner,23.5,1396,70,5,N,East
4065,Ford EcoSport 1.5 Diesel Trend BSIV,2019,900000,35000,New Jersey,Garfield,Diesel,Individual,Manual,First Owner,23,1498,98.96,5,N,East
4177,Volkswagen Polo Diesel Trendline 1.2L,2010,250000,80000,New Jersey,Colonia,Diesel,Individual,Manual,Fourth & Above Owner,22,1199,73.9,5,N,East
4178,Mahindra Bolero 2011-2019 ZLX,2013,450000,146000,New Jersey,Hawthorne,Diesel,Individual,Manual,Second Owner,15.9,2523,62.1,7,N,East
4296,Mahindra KUV 100 G80 K8 Dual Tone,2018,550000,10500,New Jersey,Trenton,Petrol,Individual,Manual,First Owner,18.1,1198,82,6,N,East
4297,Renault Duster 110PS Diesel RxZ,2018,950000,26000,New Jersey,Hawthorne,Diesel,Individual,Manual,First Owner,19,1461,108.45,5,N,East
4430,BMW X4 M Sport X xDrive20d,2019,5500000,8500,New Jersey,Cliffside Park,Diesel,Dealer,Automatic,First Owner,16.7,1995,190,5,N,East
4507,Maruti Swift Dzire VDI,2014,438999,81000,New Jersey,Lodi,Diesel,Dealer,Manual,First Owner,23,1248,74,5,N,East
4510,Renault KWID RXT Optional,2019,350000,15000,New Jersey,Nutley,Petrol,Individual,Manual,First Owner,25.1,799,53.3,5,N,East
4514,Maruti Swift Dzire VDi,2010,315000,180000,New Jersey,Woodbridge,Diesel,Individual,Manual,First Owner,19,1248,73.9,5,N,East
4515,Maruti A-Star Lxi,2010,235000,50000,New Jersey,Ewing,Petrol,Individual,Manual,First Owner,19,998,66.1,5,N,East
4517,Maruti Ritz VDi,2013,375000,88200,New Jersey,Perth Amboy,Diesel,Individual,Manual,First Owner,23,1248,73.94,5,N,East
4698,Hyundai Verna 1.6 SX,2014,700000,80000,New Jersey,Tinton Falls,Diesel,Individual,Manual,First Owner,22.3,1582,126.32,5,N,East
4756,Hyundai i20 Asta Option 1.2,2019,785000,9000,New Jersey,Asbury Park,Petrol,Dealer,Manual,First Owner,18,1197,81.83,5,N,East
4808,Maruti Alto LXi BSIII,2010,132000,105000,New Jersey,Lakewood,Petrol,Individual,Manual,First Owner,19,796,46.3,5,N,East
4811,Hyundai i10 Sportz,2011,240000,80000,New Jersey,Atlantic City,Petrol,Individual,Manual,First Owner,20.3,1197,78.9,5,N,East
4813,Chevrolet Spark 1.0,2010,80000,80000,New Jersey,Jersey City,Petrol,Individual,Manual,Second Owner,18,995,62,5,N,East
4871,Tata Indigo CR4,2011,189000,70000,New Jersey,Morristown,Diesel,Individual,Manual,Second Owner,23.5,1396,70,5,N,East
4902,BMW 5 Series 520d,2008,1100000,122000,New Jersey,Newark,Diesel,Individual,Automatic,Second Owner,18.4,1995,177,5,N,East
4903,Maruti Baleno Delta 1.3,2017,600000,20000,New Jersey,Newark,Diesel,Individual,Manual,First Owner,27.3,1248,74,5,N,East
4985,Mahindra XUV500 W10 2WD,2015,1000000,24700,New Jersey,Newark,Diesel,Individual,Manual,First Owner,16,2179,140,7,N,East
5113,Mahindra Bolero 2011-2019 SLX,2015,550000,80000,New Jersey,Maplewood,Diesel,Individual,Manual,Second Owner,15.9,2523,62.1,7,N,East
5114,Honda City 2017-2020 GXi,2006,200000,100000,New Jersey,Bloomfield,Petrol,Individual,Manual,Second Owner,17,1497,78,5,N,East
